L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20,label
0.0,0.0,-5.4708497287947466e-08,-0.0465751886367797,-0.0580527782440185,-0.0135637084022164,-0.0689902901649475,-0.1291332244873047,-0.0201604161411523,-0.0777783393859863,-0.1903920173645019,-0.0279830992221832,-0.0900171995162963,-0.2393088340759277,-0.0360272191464901,-0.0212209224700927,-0.1970954239368438,-0.0011135058011859,-0.0265964269638061,-0.2704018950462341,-0.0140091236680746,-0.0298041701316833,-0.314870685338974,-0.026757001876831,-0.0317469835281372,-0.3525538593530655,-0.0366890802979469,0.0117552280426025,-0.1990065276622772,-0.0061242375522851,0.0097789764404296,-0.2792702317237854,-0.0182839147746562,0.0075712800025939,-0.3306845426559448,-0.0314103215932846,0.0043184161186218,-0.3727809637784958,-0.0418946780264377,0.0428912043571472,-0.1841360330581665,-0.0147725027054548,0.0526169538497924,-0.2595128417015075,-0.0292666368186473,0.0564847588539123,-0.3098835945129394,-0.0430313497781753,0.057884395122528,-0.350714161992073,-0.0524015799164772,0.0729570984840393,-0.1568477749824524,-0.0249462854117155,0.0963667631149292,-0.2116357982158661,-0.0370884798467159,0.1094913482666015,-0.2488178610801696,-0.0456468053162097,0.118543267250061,-0.2833621501922607,-0.0520568005740642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,-8.92432083787753e-09,-0.0249994397163391,-0.060777723789215,-0.0125760985538363,-0.0237646102905273,-0.1311634182929992,-0.0184582248330116,-0.0132228136062622,-0.1858535706996917,-0.0255530383437871,-0.0087478160858154,-0.2329352498054504,-0.032220609486103,0.0396680831909179,-0.175931692123413,0.0015281550586223,0.0540751218795776,-0.2358171343803405,-0.0099551696330308,0.0619289875030517,-0.2746902108192444,-0.0220518093556165,0.0672534108161926,-0.3061280846595764,-0.0313770361244678,0.0648577809333801,-0.1680761575698852,-0.0030498693231493,0.088260531425476,-0.2358915507793426,-0.0128169488161802,0.0975715517997741,-0.2819962501525879,-0.023600460961461,0.1015231609344482,-0.3184831738471985,-0.0318212024867534,0.0837456583976745,-0.145341694355011,-0.0110501572489738,0.1085739731788635,-0.2093335390090942,-0.0221839137375354,0.1186731457710266,-0.2513154745101928,-0.0325320400297641,0.1229150891304016,-0.2860406935214996,-0.0397788472473621,0.0967928171157836,-0.1096622943878173,-0.0209520440548658,0.127200961112976,-0.1408739387989044,-0.0300890710204839,0.142535924911499,-0.1654493510723114,-0.0364983528852462,0.1522248983383178,-0.1897358298301696,-0.0413627885282039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,4.0586982663626265e-08,-0.0548829436302185,-0.0149458646774292,-0.0083137182518839,-0.1001675128936767,-0.0536926388740539,-0.0114153679460287,-0.12760591506958,-0.0948315262794494,-0.0159269981086254,-0.153270423412323,-0.1124221682548523,-0.0200077686458826,-0.1071377396583557,-0.1169448494911193,0.0063768327236175,-0.1397861242294311,-0.1619127094745636,-0.0054266741499304,-0.1614342331886291,-0.1871615648269653,-0.0177365727722644,-0.1807194948196411,-0.2064006626605987,-0.0266946218907833,-0.0821319818496704,-0.1434926688671112,0.0004521543451119,-0.1129760146141052,-0.1965107321739196,-0.0080718742683529,-0.133019208908081,-0.2278885841369629,-0.0187661536037921,-0.1513218283653259,-0.2542834877967834,-0.0271635614335536,-0.050828993320465,-0.1552486419677734,-0.0086276400834321,-0.0751101374626159,-0.2122548222541809,-0.0196966174989938,-0.0926114320755004,-0.2448570728302002,-0.0288255810737609,-0.1086950302124023,-0.2716734409332275,-0.0352337211370468,-0.012496531009674,-0.1565715670585632,-0.0188543330878019,-0.0144792795181274,-0.2068192362785339,-0.0279029831290245,-0.0173039436340332,-0.2407166361808776,-0.0321066789329052,-0.0217970013618469,-0.2707375288009643,-0.0352283306419849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,1.4089141586737244e-07,-0.0443651676177978,-0.0147156715393066,-0.0098772225901484,-0.0827903151512146,-0.053535521030426,-0.0135949803516268,-0.1039309501647949,-0.0952911376953125,-0.0174290388822555,-0.1183787584304809,-0.1304508745670318,-0.0208636857569217,-0.0690996646881103,-0.1007991135120391,-0.0002037071099039,-0.0889262557029724,-0.1447874307632446,-0.0116156693547964,-0.1012195348739624,-0.1746107339859008,-0.0221410822123289,-0.1103962361812591,-0.2004744708538055,-0.0296049248427152,-0.0460988879203796,-0.1158281564712524,-0.0032740526366978,-0.0659352540969848,-0.162714421749115,-0.0130330473184585,-0.0795681476593017,-0.1931872367858886,-0.0230764858424663,-0.0917435884475708,-0.2206941395998001,-0.0299667064100503,-0.0209517478942871,-0.1234681010246276,-0.0086161606013774,-0.0381718873977661,-0.1717258095741272,-0.0199284311383962,-0.0504474639892578,-0.2049201428890228,-0.025060249492526,-0.0613406896591186,-0.2324943989515304,-0.0275994632393121,0.0080359578132629,-0.1242439150810241,-0.014971612021327,-0.0044637322425842,-0.1664620637893676,-0.0250095836818218,-0.0146435499191284,-0.1945065259933471,-0.0266355704516172,-0.0250790119171142,-0.2171827107667923,-0.0265418067574501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,-4.261010388972864e-08,-0.0263264775276184,-0.0472785532474517,-0.0171317365020513,-0.0338556766510009,-0.1084671020507812,-0.0260290764272212,-0.0288293957710266,-0.1604439318180084,-0.0353436209261417,-0.0282590389251709,-0.2051288187503814,-0.0442941933870315,0.0217483043670654,-0.1528161466121673,-0.0036057231482118,0.0299285054206848,-0.2047030627727508,-0.0161324460059404,0.0346117615699768,-0.2393033653497696,-0.0287622325122356,0.0381673574447631,-0.2673034518957138,-0.0382654406130313,0.0454490780830383,-0.1504823565483093,-0.0056989924050867,0.0602278113365173,-0.2108036577701568,-0.0163463614881038,0.0657547116279602,-0.2516564428806305,-0.0264485143125057,0.0681030750274658,-0.2835122346878052,-0.0341906398534774,0.0642737746238708,-0.1365531682968139,-0.0116316163912415,0.0804829001426696,-0.193820834159851,-0.023691663518548,0.0869278311729431,-0.2311997413635254,-0.0334314219653606,0.0905116200447082,-0.2613828927278518,-0.0397454425692558,0.079427421092987,-0.111617773771286,-0.0198426358401775,0.1027464270591735,-0.1454097330570221,-0.0295321308076381,0.1165429949760437,-0.1704575419425964,-0.0359259322285652,0.1271421909332275,-0.1944208145141601,-0.040692888200283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,7.178665839546738e-08,-0.0525840520858764,-0.0249916315078735,-0.0089096277952194,-0.0902621746063232,-0.0754881799221038,-0.0090714562684297,-0.1120070815086364,-0.124757707118988,-0.0102959023788571,-0.1323803961277008,-0.1576513648033142,-0.0104783317074179,-0.0842806696891784,-0.1230750381946563,0.0138871474191546,-0.1066199541091919,-0.1715995073318481,0.0064830863848328,-0.1223547458648681,-0.2010769844055175,-0.0031936401501297,-0.1372375190258026,-0.2259180247783661,-0.0109258964657783,-0.0612348318099975,-0.1383593082427978,0.0106154745444655,-0.0864177942276001,-0.1866092085838318,0.0042167021892964,-0.1042276620864868,-0.2162811458110809,-0.0061492077074944,-0.1215203404426574,-0.2423909306526184,-0.0138408560305833,-0.0342890620231628,-0.1439850628376007,0.0039884694851934,-0.0557690858840942,-0.194336861371994,-0.0048525305464863,-0.0719362497329711,-0.225023865699768,-0.012362235225737,-0.0879884362220764,-0.2494702339172363,-0.0170875471085309,-0.0017041563987731,-0.1415627896785736,-0.003970802295953,-0.0102685093879699,-0.1856849193572998,-0.0112338475883007,-0.0172066688537597,-0.213083803653717,-0.0138468276709318,-0.025089681148529,-0.2363254725933075,-0.0152701372280716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,3.870235687486456e-08,-0.0563236474990844,-0.0205738544464111,-0.0104206874966621,-0.1043733358383178,-0.0579410791397094,-0.012660046108067,-0.1368865072727203,-0.0983108580112457,-0.0160911437124013,-0.1594095826148986,-0.1283123195171356,-0.0187336858361959,-0.0990949869155883,-0.1112902760505676,0.0076365517452359,-0.130761444568634,-0.1573472321033477,-0.0019868249073624,-0.1479948163032531,-0.1848350465297699,-0.0119936196133494,-0.163118302822113,-0.2103283107280731,-0.0197029262781143,-0.0762333869934082,-0.1342504918575287,0.0040241819806396,-0.1065706610679626,-0.1882131993770599,-0.0046082478947937,-0.1259003281593322,-0.2210259735584259,-0.014882568269968,-0.1434239745140075,-0.250618577003479,-0.0224550850689411,-0.0473603010177612,-0.1458157300949096,-0.0029277496505528,-0.0720306634902954,-0.200736254453659,-0.0134897017851471,-0.0890028476715087,-0.232903242111206,-0.0220774225890636,-0.1053192615509033,-0.2605503797531128,-0.0275226235389709,-0.0133007168769836,-0.1482534706592559,-0.0113022215664386,-0.0192687511444091,-0.1948329508304596,-0.0192598700523376,-0.0247308015823364,-0.2259874939918518,-0.023050295189023,-0.0312097072601318,-0.2534931302070617,-0.0255243554711341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,2.0800413835786458e-08,-0.0553743243217468,-0.0117658972740173,-0.0117767723277211,-0.1001583933830261,-0.0444966852664947,-0.0136119872331619,-0.1298676133155822,-0.0855962634086608,-0.0161547549068927,-0.1504460275173187,-0.1174437403678894,-0.0175717268139123,-0.0927734375,-0.0978363454341888,0.0098010627552866,-0.1240292787551879,-0.142009288072586,0.0020481334067881,-0.1408706903457641,-0.1684634387493133,-0.0069410298019647,-0.154952734708786,-0.1923429071903228,-0.0139429802075028,-0.0692221522331237,-0.1193470656871795,0.0077742668800055,-0.0965850949287414,-0.1702773869037628,0.0013975829351693,-0.1134951710700988,-0.2010102868080139,-0.008656240068376,-0.1281077861785888,-0.2283684611320495,-0.0164297390729188,-0.0412302613258361,-0.1309777498245239,0.0021699587814509,-0.0640441179275512,-0.1847334504127502,-0.0075789568945765,-0.0795205235481262,-0.2163384854793548,-0.0175916645675897,-0.0932860374450683,-0.2420836091041565,-0.0240409150719642,-0.0087518095970153,-0.1348275542259216,-0.0048462064005434,-0.0134534835815429,-0.1795139014720916,-0.0132987853139638,-0.019131064414978,-0.209647387266159,-0.0188105814158916,-0.0255767703056335,-0.2358728945255279,-0.0225039981305599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,1.0723852028604597e-07,-0.0483755469322204,-0.0119159221649169,-0.0136815039440989,-0.0902330875396728,-0.0562202334403991,-0.0201092045754194,-0.1151444315910339,-0.1033343374729156,-0.0264323521405458,-0.1380336880683899,-0.1333524882793426,-0.0324633568525314,-0.0865272283554077,-0.1197256743907928,-0.0063556199893355,-0.1116405725479126,-0.1681285202503204,-0.0200526323169469,-0.1276618242263794,-0.1979419291019439,-0.0318138189613819,-0.1409853398799896,-0.2223860323429107,-0.040130540728569,-0.0617404580116272,-0.1405264735221862,-0.0097416481003165,-0.0858770012855529,-0.1939910054206848,-0.021418759599328,-0.1033515930175781,-0.2290936410427093,-0.0321407951414585,-0.1185289621353149,-0.2590830028057098,-0.0399705357849597,-0.032457411289215,-0.1491374373435974,-0.0161465778946876,-0.052550733089447,-0.2063346803188324,-0.0297117121517658,-0.0684912204742431,-0.2433283329010009,-0.0400217957794666,-0.0825064778327941,-0.2734926044940948,-0.0465996712446212,0.0008681416511535,-0.1484692692756652,-0.0237615033984184,-0.0020462274551391,-0.1999515891075134,-0.0351045951247215,-0.004932701587677,-0.2337492108345031,-0.0410277396440506,-0.0094795227050781,-0.2625632882118225,-0.0449438355863094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,1.1650116960026939e-07,-0.0345314145088195,-0.057403415441513,-0.0178180579096078,-0.0439722537994384,-0.1318415105342865,-0.0249587744474411,-0.0413052439689636,-0.1933856308460235,-0.0317647084593772,-0.0406914353370666,-0.2422874271869659,-0.0376070514321327,0.0184612274169921,-0.1829338371753692,-0.0033805470447987,0.033128798007965,-0.2472832202911377,-0.0144716193899512,0.0427772998809814,-0.2877339422702789,-0.0256467927247285,0.0507688522338867,-0.3211823105812073,-0.0341977886855602,0.0453884005546569,-0.1769981980323791,-0.0045907474122941,0.0659851431846618,-0.2474743723869323,-0.0147293265908956,0.0772330164909362,-0.2951294630765915,-0.0256657358258962,0.0845290422439575,-0.3327933400869369,-0.0338755957782268,0.0671439170837402,-0.1576679646968841,-0.0096044233068823,0.0902155041694641,-0.2228310406208038,-0.0218173861503601,0.0998768210411071,-0.2692260444164276,-0.0337566323578357,0.1048976778984069,-0.3060782700777054,-0.0413973443210125,0.0864608883857727,-0.1273801624774933,-0.0166806224733591,0.1178969144821167,-0.1706225872039795,-0.0274367295205593,0.1349664330482483,-0.2027004361152649,-0.0357956439256668,0.1470993757247924,-0.231671005487442,-0.0415298640727996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
